# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 2.7581814068219748,2.744001496331192,1.5630618432637142,-0.9995557951338137,-4.7023670675683995,102.24000000000001,0.1523553043447835,6.563604754692212,-13.545094659854009,-4.036409630049922
 2.7690581854617267,2.7608843219302286,1.5521898678101296,-0.9995583999338102,-4.850193219877932,102.60000000000001,0.15396786328453926,6.49486184108405,-13.59098656005234,-4.219254773707424
 2.779944520773903,2.7776635210214136,1.5413083108341659,-0.9995610702706021,-4.998671550256882,102.96000000000001,0.15562860167922105,6.425554102588305,-13.63896353742442,-4.407082456703149
 2.79084036144486,2.7943387032415954,1.530417222842641,-0.9995638079175776,-5.147825643885088,103.32000000000001,0.15733928904038233,6.355691614593113,-13.689085416399205,-4.600092869234602
 2.8017456545025716,2.8109094776811125,1.5195166559782873,-0.9995666147316725,-5.297679795158806,103.68,0.15910177634526715,6.285284947604215,-13.741414419647368,-4.798495828698461
 2.812660345270319,2.8273754529095516,1.5086066640655866,-0.9995694926089229,-5.448259035801217,104.04,0.16091800023018613,6.214345185557514,-13.796015283123422,-5.002511261005776
 2.823584377318681,2.8437362370022066,1.4976873026574762,-0.9995724435601461,-5.599589164311766,104.4,0.16278998803466507,6.1428839210127375,-13.852955377702447,-5.2123697849792086
 2.8345176924157456,2.8599914375672704,1.4867586290848003,-0.9995754696222136,-5.751696776832301,104.76,0.1647198624739409,6.07091327652245,-13.912304838024278,-5.428313351891456
 2.845460230475483,2.876140661773795,1.4758207025064025,-0.9995785729677812,-5.904609299501201,105.12,0.16670984719512094,5.998445903615865,-13.97413669791454,-5.650595826371453
 2.856411929504204,2.892183516380472,1.46487358396212,-0.9995817558146348,-6.058355022385674,105.48000000000002,0.1687622724594572,5.925494990239812,-14.03852703414067,-5.879483727343379
 2.867372725545021,2.9081196077652605,1.4539173364273774,-0.9995850204622443,-6.212963135080963,105.84000000000002,0.1708795811178721,5.8520742704197275,-14.105555118400224,-6.115256958522545
 2.878342552620247,2.923948541955925,1.4429520248693999,-0.9995883693318616,-6.36846376406777,106.20000000000002,0.17306433505759247,5.778198030618031,-14.175303577755397,-6.358209557623193
 2.8893213426716304,2.9396699246615086,1.431977716306043,-0.9995918049251602,-6.5248880119354675,106.56000000000002,0.17531922230863645,5.703881108025761,-14.247858565068785,-6.6086505866140905
 2.900309025498362,2.9552833613048235,1.4209944798669802,-0.9995953298125674,-6.682267998571349,106.92000000000002,0.17764706415970777,5.629138903759101,-14.323309938742929,-6.866904957483656
 2.911305528692747,2.9707884570559804,1.410002386856422,-0.9995989467061832,-6.840636904440699,107.28000000000002,0.18005082297216232,5.553987388075478,-14.401751454063966,-7.133314466829181
 2.922310777573462,2.986184816867039,1.399001510818926,-0.9996026583981447,-7.000029016067816,107.64000000000001,0.1825336107704954,5.478443097569181,-14.483280964815396,-7.408238708194621
 2.933324695116294,3.0014720455078203,1.3879919276071064,-0.9996064678171332,-7.160479773866661,108.00000000000001,0.18509869801304607,5.402523144325512,-14.568000638725218,-7.692056307880902
 2.944347201882268,3.016649747602966,1.37697371545272,-0.9996103779586238,-7.3220258224414625,108.36000000000001,0.1877495232139275,5.326245216934957,-14.656017184175488,-7.985165926318711
 2.95537821594305,3.031717527670288,1.3659469550393621,-0.9996143919859883,-7.484705063524681,108.72000000000001,0.19048970315906583,5.249627583098094,-14.74744209252518,-8.287987654256352
 2.96641765280354,3.046674990160509,1.354911729578702,-0.9996185131648491,-7.64855671169707,109.08000000000001,0.19332304379040985,5.172689092791983,-14.842391893993739,-8.600964222041467
 2.9774654253215127,3.0615217394984424,1.3438681248894666,-0.9996227448808831,-7.813621353077309,109.44000000000001,0.19625355209898548,5.095449174319273,-14.940988431080406,-8.924562569175736
 2.988521443624226,3.076257380125717,1.332816229479169,-0.9996270906665867,-7.979941007145061,109.80000000000001,0.1992854484190193,5.01792784136146,-15.04335914738292,-9.259275220030418
 2.9995856150218523,3.0908815165451164,1.3217561346289783,-0.9996315542041664,-8.147559191911407,110.16000000000001,0.20242318012011618,4.940145685917041,-15.14963739646181,-9.60562208044682
 3.010657843917629,3.1053937533666365,1.310687934482251,-0.9996361392916296,-8.316520992636839,110.52000000000001,0.20567143585484418,4.86212388144052,-15.259962769545202,-9.964152125275863
 3.0217380317145905,3.1197936953553556,1.2996117261358728,-0.9996408498974545,-8.486873134319412,110.88000000000002,0.20903516124668936,4.783884175446764,-15.374481444194053,-10.335445278305896
 3.032826076718763,3.1340809474812192,1.2885276097353013,-0.9996456901465137,-8.658664058207286,111.24000000000001,0.21251957527837673,4.705448891896723,-15.493346556875407,-10.72011455911538
 3.0439218740386798,3.1482551149708566,1.2774356885732698,-0.999650664321493,-8.831944002576263,111.60000000000002,0.2161301883774669,4.626840921701881,-15.616718598305749,-11.118808128271096
 3.055025315481092,3.162315803361546,1.2663360691921464,-0.9996557768770505,-9.006765088064935,111.96000000000002,0.21987282148461276,4.548083720615658,-15.744765836374077,-11.532211768076037
 3.0661362894427255,3.1762626185574536,1.2552288614901064,-0.9996610324525523,-9.183181407861378,112.32000000000002,0.22375362689920106,4.469201299027393,-15.877664766888412,-11.961051386965504
 3.077254680797947,3.190095166888284,1.2441141788316767,-0.9996664358473109,-9.361249123058313,112.68,0.2277791102745574,4.390218219724509,-16.015600594353238,-12.406095725353959
 3.088380370782196,3.2038130551704898,1.232992138161901,-0.9996719920761371,-9.541026563524015,113.04000000000002,0.2319561549069735,4.311159582728262,-16.1587677456605,-12.868159324046538
 3.099513236871035,3.2174158907711914,1.221862860125351,-0.9996777063282132,-9.722574334661786,113.40000000000002,0.2362920473063736,4.232051020758271,-16.307370419174802,-13.348105719449276
 3.1106531526546664,3.2309032816749714,1.2107264691891322,-0.999683584016176,-9.905955430457345,113.76000000000002,0.2407945053118363,4.152918683526309,-16.46162317178516,-13.84685087449383
 3.121799987707773,3.2442748365537297,1.1995830937707719,-0.9996896307579705,-10.091235353234394,114.12000000000002,0.24547170797866788,4.073789229049983,-16.621751546005875,-14.365366802129625
 3.13295360745453,3.2575301648397783,1.188432866370843,-0.9996958523864975,-10.278482240602267,114.48000000000002,0.2503323282787756,3.994689806449521,-16.787992743102304,-14.90468573171208
 3.1441138730286338,3.270668876802385,1.1772759237104198,-0.9997022549635047,-10.467767000072984,114.84000000000002,0.25538556813611024,3.915648042676555,-16.960596341894355,-15.465904251647606
 3.1552806411282175,3.2836905836279895,1.1661124068735578,-0.9997088447890454,-10.65916345189944,115.20000000000002,0.260641196516825,3.8366920247599756,-17.139825070208975,-16.050188086318567
 3.1664537638654866,3.2965948975043116,1.154942461455148,-0.9997156283937748,-10.852748480720905,115.56000000000002,0.26610959044846816,3.7578502838425467,-17.325955632416154,-16.658777190938963
 3.1776330886109596,3.3093814317086214,1.1437662377137479,-0.9997226125778201,-11.048602196627737,115.92000000000002,0.27180177977928766,3.679151773075343,-17.51927959567872,-17.292991094193898
 3.1888184578321574,3.322049800700422,1.132583890730443,-0.9997298043691459,-11.24680810635486,116.28000000000002,0.27772949546232184,3.6006258475908437,-17.72010434411909,-17.95423507878288
 3.200009708926642,3.3345996202188553,1.1213955805725873,-0.9997372110942878,-11.447453295299827,116.64000000000001,0.2839052219433382,3.5223022428223594,-17.92875410005344,-18.644006302135516
 3.2112066740492713,3.347030507385127,1.1102014724640499,-0.9997448403151494,-11.650628621202916,117.00000000000001,0.29034225411476866,3.444211050330664,-18.14557102553328,-19.363901120103115
 3.222409179933581,3.359342080810294,1.099001736960546,-0.9997526999017666,-11.856428920328353,117.36000000000001,0.29705475929983144,3.3663826910467125,-18.37091640484538,-20.11562249011904
 3.233617047707211,3.37153396070878,1.0877965501316225,-0.9997607979715138,-12.06495322708222,117.72000000000003,0.30405784442810374,3.2888478897194044,-18.605171917220872,-20.900988226025337
 3.2448300927013154,3.3836057690180006,1.0765860937477318,-0.9997691429745157,-12.276305008097255,118.08000000000001,0.31136762932372036,3.2116376457371794,-18.848741008901243,-21.72194009820083
 3.2560481242539216,3.3955571295245295,1.0653705554743487,-0.999777743607567,-12.49059241186645,118.44000000000003,0.3190013264856765,3.1347832029936753,-19.102050369916284,-22.58055344444015
 3.2672709455072355,3.4073876679972557,1.0541501290714117,-0.9997866088817738,-12.707928535135016,118.80000000000003,0.3269773280794221,3.0583160180362783,-19.36555152782031,-23.479047911078187
 3.2784983531989274,3.4190970123280215,1.042925014598932,-0.9997957481125607,-12.928431707350262,119.16000000000003,0.33531530079899025,2.982267727172596,-19.6397225673399,-24.41979903539752
 3.2897301374474783,3.4306847926802786,1.0316954186287897,-0.9998051709006981,-13.152225794570462,119.52000000000002,0.3440362895133854,2.906670111500238,-19.92506998601502,-25.40535077602946
 3.30096608153172,3.4421506416463363,1.020461554462399,-0.9998148871305121,-13.379440524384316,119.88000000000002,0.35316283066848275,2.8315550594810737,-20.222130700394374,-26.438429396954838
 3.3122059616647594,3.453494194413822,1.0092236423537437,-0.9998249069953548,-13.610211833516326,120.24000000000002,0.362719075837435,2.7569545320748015,-20.5314742150726,-27.52195850994122
 3.3234495467625633,3.4647150889420337,0.9979819097383293,-0.9998352409508736,-13.844682239932489,120.60000000000002,0.3727309277792926,2.6829005201096057,-20.853704968352265,-28.65907541737757
 3.3346965982075547,3.4758129661489177,0.9867365914669232,-0.9998458997370393,-14.083001241447024,120.96000000000002,0.38322618896310723,2.609425004866431,-21.189464872650152,-29.853149151141533
 3.3459468696076824,3.4867874701094657,0.9754879300443757,-0.9998568943341016,-14.325325743004532,121.32000000000002,0.39423472456930164,2.536559916411453,-21.53943606682751,-31.107800134793695
 3.357200106551541,3.497638248266398,0.9642361758723921,-0.9998682359677968,-14.571820515000534,121.68000000000002,0.4057886417192071,2.4643370887940437,-21.90434389907011,-32.42692161047423
 3.3684560463602646,3.508364951654076,0.9529815874961001,-0.9998799360644706,-14.822658685243809,122.04000000000002,0.41792248602825455,2.392788216550743,-22.284960163777047,-33.81470327443955
 3.379714417837071,3.518967235136665,0.9417244318533428,-0.9998920062238477,-15.07802226738892,122.40000000000003,0.43067345831748255,2.321944806876915,-22.682106614725793,-35.27565703147323
 3.3909749410155396,3.52944475766167,0.9304649845256842,-0.9999044581860945,-15.338102728946279,122.76000000000002,0.4440816525490793,2.2518381344058827,-23.09665878177499,-36.81464533032284
 3.4022373269079194,3.539797182530058,0.919203529990241,-0.9999173037626775,-15.60310160225535,123.12000000000003,0.4581903188766095,2.1824991904058533,-23.529550118538747,-38.4369121161666
 3.4135012772550195,3.550024177684296,0.907940361870546,-0.9999305547892987,-15.87323114216846,123.48000000000002,0.4730461531295726,2.113958634657978,-23.98177651614508,-40.14811710553719
 3.4247664842795618,3.560125416015765,0.8966757831847135,-0.999944223065909,-16.148715034483672,123.84000000000003,0.48869961679055346,2.0462467447126715,-24.454401212072213,-41.95437286660422
 3.4360326304452,3.570100575693137,0.8854101065896245,-0.9999583202150657,-16.429789159643743,124.20000000000002,0.505205290643579,1.9793933644798218,-24.948560140054784,-43.86228624387582
 3.44729938822384,3.5799493405134473,0.8741436546174716,-0.9999728576319009,-16.7167024165908,124.56000000000003,0.5226222661752725,1.913427851664913,-25.465467757814036,-45.87900334018323
 3.4585664198743715,3.589671400277781,0.8628767599028775,-0.999987846316418,-17.009717612177578,124.92000000000002,0.5410145788552962,1.8483790254152603,-26.00642340193957,-48.012259209372665
